x,y,z
92083.964,104766.361,17
101535.494,100401.793,12.8
98247.621,112854.947,29.8925275
99440.019,98027.328,16.5
95226.374,89525.764,72.0877308
93247.22,110708.898,26.4473051
98456.814,117957.236,17.9690727
91250.691,109564.185,15
101172.789,99211.425,9.5
95160.012,89533.141,12
98150.33,92491.36,16
101884.578,103178.081,8.7
101049.6816,111666.6687,17
97621.142,118145.152,15
100885.324,117367.237,22.8311252
104541.925,118674,53.9612584
91320.92,101557.529,25.8548597
101931.909,103041.403,8.7
99030.132,99294.653,116.1311339
100507.366,111475.869,8.6
95802.823,111374.114,56.6153705
101410.549,112346.997,59.8336506
97889.098,106813.768,36.1041006
105411.988,113488.256,38.5663718
90508.9586,103571.0157,13
94576.902,113113.51,34.4548619
91088.119,100798.906,14
91999.84,108046.18,17
101775.807,103858.297,15
98650.303,116132.636,76.5928575
93984.704,95440.316,13
97033.118,95430.985,17.7718928
100774.424,102841.123,7.2
92481.159,103743.245,62.7558276
100836.497,109741.277,9
94018.158,101773.398,16.5
96914.17,97222.219,11
101357.369,118284.108,17
92478.233,109399.004,48.6560792
103341.1186,110382.8992,22.2849798
97524.688,94343.833,29.7690051
94808.318,94345.407,17.2377655
98674.952,101784.166,27.5157613
101030.616,114582.862,17
95768.443,117761.493,32.3215468
100264.307,105070.625,207.695835
91597.589,109826.476,31.1580003
93212.291,104000.086,17
93457.044,108624.518,14
105321.538,109972.109,44.055411
89916.93,97775.871,18.3499525
97026.908,118281.561,37.434468
97909.21,95432.911,185.2289466
98123.4,92611.05,16
104070.442,112058.401,16
104086.379,112374.116,126.0313923
99486.036,113276.545,41.6734013
97927.107,93462.725,25.8806788
93143.255,104897.715,18.0027135
95599.845,96347.434,15.4
94335.409,94380.048,65.3335463
100856.089,111693.957,23.4973312
97441.745,91650.088,182.4965521
95305.65,112392.559,15
97378.419,99736.396,34.2051557
101708.46,118673.09,31.0043982
85424.047,101517.906,37.6503816
98174.687,106769.987,74.0692889
97545.87,105218.188,35.4300688
98008.043,95364.52,11
90603.502,98314.36,45.2012521
101858.449,103126.767,36.164507
105112.19,117517.785,55.2689409
94658.689,99511.881,12
104019.363,110709.962,38.38957
103458.945,111182.727,40.0997342
98781.426,103718.151,69.8656293
103140.506,107748.412,43.0565208
101900.162,103104.524,21.2886276
93838.525,107608.064,15
95692.356,115025.641,9.7
101129.425,112845.123,13
89259.5,105414.59,15
102008.121,103004.464,13
89263.696,102163.491,19.0298922
99089.891,92449.131,26.2960356
95434.788,111406.757,26.3325396
87634.63523113,103640.46434643,15
94779.025,113848.683,23.6990427
99548.247,93534.649,7.7
96073.072,109513.643,22.1854156
97498.79,91434.1,25.9650003
102024.237,103178.535,15
102718.326,115751.248,31.537802
96645.2517,102753.8103,12
95767.8638,109785.4577,93.0131946
96865.079,110314.26,60.1118901
92258.511,97671.795,16
98626.869,98176.492,7
96588.927,117890.946,22.2138087
92867.561,97874.112,13.8
98358.72,116443.822,17
102356.649,115879.606,38.1506076
93515.039,105056.271,27.7347289
96123.633,108796.793,44.4276173
105937.497,112013.43,22.7656036
96077.17,93203.372,129.4554162
91529.2644,107306.7805,8.7
91354.828,97035.814,32.1644033
105799,117415.537,25.8638598
94732.812,113579.569,41.2011437
101547.833,117593.186,17
98727.205,93224.739,16
103724.796,118778.958,69.1100766
97893.058,98563.621,16
97996.693,117564.114,53.6764868
100552.077,97119.808,17
94992.54,101917.925,22.7656036
93545.902,107784.503,16.5
102035.182,110770.681,30.3979978
98491.785,89859.669,10
99816.0654,94213.2537,15
91234.6131,106418.6301,38.5865289
93130.664,105499.2,32.3215468
100798.561,103680.633,16
104352.067,116475.171,13
98370.537,116700.869,40.3185251
99463.335,117118.109,31.6186411
99919.681,111892.563,73.7535101
90252.041,100967.007,17
105682.76,109974.553,35.9545479
97023.172,95379.233,18.6526714
98348.276,116792.684,19.7335574
101113.9881,111698.3901,23.5180698
97010.719,95528.249,16
95250.025,88395.623,22.2023474
98775.03,106840.055,15.2
102824.77,108405.918,74.4295635
95969.312,114213.629,21.1052515
101866.742,103198.361,9
97631.643,117315.019,16
94035.98,108346.164,51.2743465
101278.692,117836.388,17.3826279
105413.929,117369.96,8
100871.387,96547.209,201.7843786
97605.763,94089.474,12.5
96052.846,93171.066,98.1809574
103916.143,108752.012,17
105336.559,111743.084,56.9997485
100891.754,117390.835,19.330521
102702.0749,109807.8495,19.8293179
89510.504,103548.241,15
97851.158,106714.981,58.5579257
99559.591,113485.583,29.6651876
98298.068,91907.698,40.7304369
99029.742,94936.779,15.2
101759.432,103185.14,29.8507057
94336.362,94384.059,81.0210552
101415.783,99109.859,9
101853.136,110767.635,9.5
90711.328,103445.82,7
95065.871,89615.722,85.490636
106632.674,115277.592,10
98217.676,108264.29,60.1118901
98476.669,107919.48,36.5318016
94706.079,105373.342,15
94946.556,108206.467,18.5680418
99254.949,97354.686,17
93895.662,102770.306,21.6118886
96287.85,114340.477,12
97670.741,91476.581,170.200345
102690.393,117674.208,18.6526714
102356.972,112563.472,20.1615945
94592.831,100139.883,42.9807129
103059.655,110830.54,14
100834.6698,108696.4881,7
105566.356,111427.035,80.404621
101317.119,99078.449,28.2232813
96839.003,94942.459,25.5131073
96914.363,97197.8664,16
96893.05399999,114648.987,33.0343984
96252.52,94302.58,7
98137.704,106313.049,35.0872674
100081.898,115449.752,7
90719.9459,103260.6237,16
94513.59109999,86569.0861,19.7861733
106371.027,115853.066,8.4
94935.538,112871.071,37.9330789
94640.46899999,86909.39299999,29.9193603
97512.892,94009.123,23.3579449
101972.865,111440.88,19.2137198
92771.327,105833.367,31.2392756
103907.179,119989.46,63.3641262
95196.259,107477.371,99.7976116
97585.906,94172.195,7
97593.505,92240.031,62.1381638
101883.71,103165.188,14.3
89566.16,102126.761,24.4162122
93625.567,93481.511,39.5387764
99797.426,114120.1494,82.6783952
93535.362,107844.78,45.5807369
95361.426,114230.634,16
104887.934,110562.906,14.5
96881.452,95049.521,20.7727203
103108.6697,114937.6991,61.6193049
98087.2,95530.948,68.6898188
95591.43,93334.164,12.5
100191.396,100665.319,15
101410.767,108349,12
93625.679,103387.123,80.3291723
97400.3553,112877.3366,13
97645.878,117603.673,21.4429355
101720.538,110787.576,20.0986695
97621.803,88094.214,18.9712998
92717.552,111092.584,65.1280662
94015.8741,97369.5956,9
101979.764,103088.883,17
97743.69,93639.52,8
100271.256,111573.163,8
98181.761,92414.42,42.493497
97910.541,93548.249,17.952196
102739.745,106037.672,64.3236968
93773.31,97141.292,8.4
98589.1465,98159.6729,79.1890565
90484.023,104277.288,13
93479.724,105242.168,71.5072913
98294.1033,90568.5484,17
104998.854,109978.975,25.2767771
103302.451,114568.149,51.9838305
99421.353,113188.449,13
97493.302,91418.223,25.9650003
104303.529,124144.971,81.0999567
98296.978,110003.232,10
102602.151,111192.748,16.9
90108.517,106172.401,257.2947872
98837.9984,92185.6418,15
103887.187,110175.993,65.7602411
90140.379,105204.038,110.5804375
103737.086,107788.961,36.8413258
94649.258,103831.109,10
104333.814,122152.34,68.3355851
91759.6154,99238.5724,16
100890.772,112207.588,17
97976.97,93352.178,11.3
95283.961,89367.686,7
101351.229,112286.628,21.3953363
99579.267,113514.828,25.2767771
95223.156,91037.255,36.8586418
98296.325,106488.184,32.333554
98188.596,117952.421,13
92458.039,97153.103,35.619337
104883.297,110243.67,10.6
99571.004,106960.643,74.4736849
97085.528,95573.823,15
101417.426,99056.188,8.4
103652.997,109748.828,47.2460154
89362.317,99254.422,15
85581.24,101509.574,70.3905759
97804.058,100114.431,32.4670078
95177.815,107310.536,12
104442.616,110401.913,44.3037057
99047.434,116274.16,29.3081435
98186.293,106664.436,68.5672047
101765.961,103209.515,10
101336.522,114148.8786,12
103042.037,113821.619,169.9890603
97979.893,111817.585,22.2564601
92928.825,99824.001,29.8925275
90902.383,103449.853,11.9
100650.775,111846.918,21.1971473
103002.373,108616.74,80.3096771
94436.701,101256.811,45.4410597
99659.965,114240.349,15
93194.059,102928.332,28.9539865
102663.246,110756.432,13.6
97846.685,107051.968,108.9134611
99659.089,116185.236,28.9982482
95157.51,105643.024,37.4697256
99414.487,113159.633,15.5
92794.36,104438.095,78.2022512
94447.337,107749.018,55.8552637
99200.67,111012.138,17
95433.492,99843.765,35.0872674
97311.129,116847.523,29.7958488
95432.3248,89649.7893,7
99084.554,110652.966,26.7698924
100869.988,105625.615,24.6682346
85248.612,101314.398,40.3166912
93701.13,107766.084,274.8899589
96953.861,96785.137,137.170486
98272.777,110859.812,110.1220189
95092.058,102017.725,14.5
100681.97,103736.346,56.382827
90839.255,101437.343,12
93471.742,103715.359,47.2594116
103692.593,118581.329,106.0928652
98358.972,110813.228,44.7630558
93676.783,103465.783,10
102232.829,106525.829,27.79
106051.502,112068.336,31.8287477
95292.46,89524.798,32.8817803
97002.108,117573.254,101.0506105
103190.619,109887.946,22.074675
97201.441,114042.707,36.2094037
94817.367,104418.7246,128.1841904
99790.723,96569.869,30.9189836
95877.297,93317.051,12.7
99265.814,107939.436,79.5218545
101757.259,103184.255,20.0498671
97548.602,94934.82,46.6287405
102483.243,117535.479,30.5730681
99905.318,106924.848,20.0498671
92015.616,103775.387,24.7556926
91800.487,109982.267,90.3747908
100930.256,117385.035,13
101977.826,102849.636,10
101236.713,103346.015,20.9609074
91264.15,90623.18,16
92984.287,103760.691,37.5251372
92871.887,109546.386,15
97917.366,115357.693,19.820639
89661.318,104123.368,14
101834.27,111081.324,26.6224987
102205.294,114176.363,26.7880366
97673.859,105773.887,102.1676857
101585.315,114918.625,63.6068779
94751.854,113538.564,10
94811.665,94329.589,7
97855.40699999,90417.91499999,10
98204.52,117606.063,95.3765191
89760.384,109362.771,16
89905.641,102784.391,52.4427007
96569.288,90034.221,60.9255967
102256.594,113796.811,13.8
101745.602,102839.879,7
92816.788,102944.35,23.5107875
97669.946,118151.164,14.5
101372.519,112581.236,24.5873104
95347.113,115590.596,23.7876409
101440.109,113034.63199999,30.9427563
95919.732,118171.442,36.8117654
93909.935,99855.275,12
103527.585,123700.546,90.4456696
92627.0824,107648.2258,40.2637063
104481.1269,120208.363,99.5835249
94747.428,114625.238,25.0055495
106203.676,114084.237,82.850885
103796.724,110580.161,45.4059962
101443.387,117580.789,14
94257.951,114142.662,103.1642438
96868.273,111107.091,14
99845.626,112667.3531,99.5835249
96149.65,98050.651,20.8367006
100182.24,98001.766,40.2637063
96109.9281,99994.9187,15
94841.7413,109845.2788,31.0397327
89511.088,103638.828,7.6
105961.126,113987.48,34.4548619
101988.591,102996.782,20.7045431
92701.38,106302.734,19.8293179
104569.723,110582.171,18.3614193
96680.525,116630.431,118.3100792
99384.52,115019.793,18.7558947
100059.853,105960.716,136.3539665
96263.916,116394.15,30.0066594
99870.4245,114315.0657,38.5865289
99746.1715,110289.2182,21.1073412
96544.301,117919.378,38.564613
98690.056,115497.722,13.5
85829.463,104509.286,15
98952.1689,97829.4006,15
89111.9711,98106.8617,15
99800.821,113413.87,57.9491865
96435.759,114541.321,105.497567
99569.806,106889.451,8
101764.254,102803.153,13
95800.548,96300.596,10.7
94226.231,103518.967,17
104701.008,110384.397,105.2636762
98026.348,104789.214,11
100338.895,101401.933,15
101502.655,99558.999,12.3
92563.193,100885.54,61.429492
91590.07,90465.18,13
103074.972,124037.632,50.6272741
95812.804,108741.982,31.0595818
99516.482,117195.074,27.9707248
101889.051,103060.796,14.2
104499.131,111254.33,13.9
95430.237,96235.014,13
95212.709,115768.514,17.4403841
96374.018,105912.961,13
101207.413,118346.969,27.9031414
104267.444,111744.72,53.3693367
101733.133,103211.002,27.6037549
98128.946,111064.475,62.8606472
92445.932,102926.702,14
88230.974,102149.7,209.8469638
99413.562,101956.457,49.4797306
101403.962,99083.669,11.9
92606.034,102734.503,23.9711476
96348.812,113094.75,30.8291822
97248.748,91669.144,193.9064214
94701.462,102612.298,69.7898043
103585.14,114543.109,126.3193972
101018.393,99252.853,7.8
96351.103,113118.297,77.6118347
98071.802,113306.911,18.9624191
91059.056,97045.875,15
97509.027,105696.607,16.4
95633.356,115167.559,18.5353645
101038.0875,108614.9971,15
104375.326,113082.198,6.6
95248.759,89435.981,10
102141.847,112395.353,41.9231481
93230.419,103298.568,45.4002256
101302.216,111147.499,46.3028823
103283.385,107517.26,36.7366083
95944.198,92176.211,13.7
102019.935,103189.083,30.4924045
98984.755,99964.911,45.4578241
100541.925,110276.861,18.9581215
98768.732,110994.996,36.7978942
91821.817,101247.182,98.6111014
99395.038,113262.933,12
98393.077,112368.75,89.9601164
94648.9,103094.38,15
91203.117,99838.301,29.9861321
99357.753,105848.436,15.8
93645.378,102805.413,45.5874697
98452.0237,98201.91,31.0397327
94234.964,108425.427,7.3
90954.775,105479.832,13.9
89945.855,105373.134,118.1935605
97391.133,115917.342,16.1
94566.337,113603.783,98.1740989
97489.53,96148.323,9
96250,115194.199,16.6
88931.14,104145.487,15
88065.944,101234.956,29.7958488
97908.103,104771.97,17
101184.942,117315.79,13
91847.508,103208.267,7.2
96173.329,115700.91,159.0481856
97870.832,101030.563,91.2730311
95276.522,112215.416,24.589289
94306.918,102211.282,95.5651719
94007.045,95759.835,39.2644633
97618.871,111879.88,10
94303.341,97499.698,33.8048438
89815.056,99786.0258,17.3826279
94024.445,95760.247,14
102180.892,116640.762,25.4540069
99850.667,113114.351,18.9957611
100486.601,110251.202,61.8651733
102003.66,103037.616,8
95136.284,89513.057,49.0693359
91363.88,105161.521,17.6326981
101216.6402,112059.2548,61.6193049
96630.418,98617.948,78.8245557
97217.028,117360.053,66.5552524
96535.28972571,96661.70245546,50.3020546
94362.097,86509.77199999,12
97515.362,94007.722,35.0327368
98909.337,107886.769,98.6999966
95056.365,112221.718,19.2278799
95301.96,110800.542,36.3193287
97561.824,104539.842,98.5115924
96247.134,106316.755,8
97752.333,116498.343,17
94630.744,94809.694,82.9177667
101296.936,113234.416,12
93524.4965,107027.5074,31.0397327
99350.301,97495.692,10
95991.098,118119.127,11.9
95774.955,107825.8,29.6565832
101532.246,103002.169,43.8381619
101465.167,99549.544,9.7
101328.024,111991.971,26.5935573
87464.048,100535.129,27.221848
88846.36,102374.59,25.9986318
102075.063,114316.3236,40.2637063
95376.405,89296.762,65.0066284
99038.404,93833.361,34.01988
99666.493,110980.777,27.9784595
94559.699,112972.777,43.8196052
96707.823,89857.487,7.4
99649.885,111005.237,32.3630651
95933.083,107742.624,112.6092387
90659.556,101241.964,11.2
101751.425,115708.574,20.7314897
101617.748,102920.227,16
97680.6039,105480.605,8
99636.9692,115299.8627,17.3826279
100383.595,111209.5,149.3449889
99972.705,113873.107,204.5738268
98363.208,92994.294,58.740548
104907.528,115111.398,55.6432809
98057.496,103751.155,15
100952.898,117561.612,25.0790306
99584.785,113531.349,39.0039771
104090.866,123436.021,82.1581209
102807.59071007,113192.36744192,46.5065973
98454.858,107066.289,71.5236034
105661.359,115813.373,44.5129202
101029.116,110417.306,46.0449673
102657.625,110743.439,34.8587925
96908.125,99920.694,26.7077896
89467.946,105663.35,244.8619188
90919.465,99069.786,17
97103.139,95803.405,18.5211529
85322.873,101485.164,30.6773686
95304.601,88883.54,11.4
95158.9,111641.125,31.6867815
98094.47,92637.234,16
101442.568,99618.392,22.2849798
92180.478,103710.552,27.5229003
92017.229,100834.64,22.3135758
102014.707,103026.704,16.6
102521.055,115834.098,24.5319295
91885.78,95211.29,10
95820.358,104498.726,22.1807471
92517.698,109357.966,33.8298668
101415.767,112936.602,28.8117716
99268.682,103307.871,34.3553
101339.411,100193.605,11.5
95223.921,89620.69,25.0832448
96778.89,90017.581,45.4082444
100838.168,114791.48,106.7869554
95501.474,115603.558,76.5410187
96175.1,107032.239,47.1422899
99537.951,113440.817,13
96990.4189,107880.8209,13
104281.215,117331.294,60.3613126
106195.842,114098.745,24.8727816
93866.085,95485.34,55.0332921
103777.743,113307.269,142.9217735
100499.1345,113147.8255,14
100905.833,117341.46,17
102206.712,117686.902,15
101862.304,105284.294,14.8
100308.888,103235.171,33.5341123
98159.599,107823.879,31.7488275
96356.662,116811.123,94.7906076
102108.167,106364.468,15.5
101146.202,114723.045,22.5915913
96876.4292,90221.9982,19.8293179
105081.749,110494.482,34.4444965
102507.8248,111171.0868,62.0087964
97552.4491,105776.32,36.2329504
93296.486,114550.554,354.3326334
98574.875,105975.71,135.928187
98351.038,116677.03,38.8065526
91510.702,109256.87,7.2
103542.739,114548.48,25.9495103
100096.771,115542.08,29.8925275
101369.406,99624.231,21.9516348
96121.581,112859.882,39.5476723
102090.299,117719.242,26.7949192
94951.852,91696.911,10
93727.686,112431.815,11
99468.33,113287.125,7.6
100191.082,99460.643,28.0437685
91238.01944008,90613.25671562,12
94808.104,115865.391,15.5
105423.567,111353.003,96.7885734
90773.941,101663.962,18.9245902
94320.566,94405.96,63.7031378
102097.928,115736.671,21.0724315
102903.683,125179.809,8.1
98303.076,103312.376,31.0993321
102441.967,106041.854,39.5768117
95212.79,92086.492,35.9209843
91080.987,105326.944,24.5569122
97062.438,116401.222,11
95668.791,100572.227,42.8593764
99696.822,93223.992,25.0055495
96989.11,95594.931,15
95867.943,105830.107,105.7954493
95758.835,107652.963,25.9495103
102950.173,119157.731,15.5
95261.998,107771.729,66.2161239
95626.882,93315.324,24.5094016
93580.761,99986.954,88.6074115
105617.47,110017.214,10
104552.497,123949.07,38.8883542
105388.67,110243.709,330.3763495
101984.391,103054.904,16.8
96966.001,96573.707,19.1552889
102261.29,117359.619,13
101994.17,103026.25,24.4514805
99795.272,103109.745,83.7306847
90137.012,96516.334,61.349249
94076.923,108603.3708,7
104041.8757,117646.5625,103.2102953
100751.287,98011.41,20.3085322
91260.237,109566.577,59.7653612
97134.857,95783.626,24.3162551
